Time Bucket (America/Costa_Rica),UTEM CIER DAVID-Mains_A (kWhs),UTEM CIER DAVID-Mains_B (kWhs),UTEM CIER DAVID-Mains_C (kWhs),UTEM CIER DAVID-Air Conditioner-AC fotovoltaica 1 (kWhs),UTEM CIER DAVID-Air Conditioner-AC fotovoltaica 2 (kWhs),UTEM CIER DAVID-Air Conditioner-AC Aula Magna  (kWhs),UTEM CIER DAVID-Air Conditioner-AC Aula Magna (kWhs),UTEM CIER DAVID-Sub Panel-Tab Secundario L1 (kWhs),UTEM CIER DAVID-Sub Panel-Tab Secundario L2 (kWhs),UTEM CIER DAVID-Sub Panel-Tab Secundario L3 (kWhs),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L1 (kWhs),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L2 (kWhs),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L3 (kWhs),UTEM CIER DAVID-Solar/Generation-Inversor (kWhs),UTEM CIER DAVID-Room/Multi-use Circuit-Contactos David (kWhs),UTEM CIER DAVID-Lights-Alumbrado (kWhs),UTEM CIER DAVID-Lights-Alumbrado Fotovoltaico (kWhs),UTEM CIER DAVID-Other-Circuit_15 (kWhs),UTEM CIER DAVID-Other-Circuit_16 (kWhs)
10/06/2024 10:00:00,0.0211,0.0063,0.0256,0.0171,0.0085,0.013,0.0152,0.0324,0.0271,0.0085,0.0222,0.0002,0.0079,-0.0,0.0217,0.0113,0.0,0,0
10/06/2024 11:00:00,0.0211,0.0061,0.0256,0.017,0.0086,0.0129,0.0151,0.0323,0.0271,0.0085,0.022,0.0002,0.0078,-0.0,0.0215,0.0114,0.0,0,0
10/06/2024 12:00:00,0.0209,0.0061,0.0256,0.0169,0.0083,0.0127,0.0149,0.032,0.0267,0.0085,0.0215,0.0002,0.0076,-0.0,0.021,0.0112,0.0,0,0
10/06/2024 13:00:00,0.0207,0.006,0.0256,0.0168,0.0081,0.0127,0.0149,0.0318,0.0266,0.0084,0.0212,0.0002,0.0076,-0.0,0.0207,0.0107,0.0,0,0
10/06/2024 14:00:00,0.021,0.0061,0.0257,0.0168,0.0082,0.0127,0.0149,0.0318,0.0264,0.0084,0.0214,0.0001,0.0075,-0.0,0.021,0.0105,0.0,0,0
10/06/2024 15:00:00,0.021,0.0062,0.0257,0.0169,0.0083,0.0127,0.015,0.0319,0.0266,0.0084,0.0216,0.0001,0.0076,-0.0,0.0211,0.0105,0.0,0,0
10/06/2024 16:00:00,0.0209,0.0061,0.0257,0.0169,0.0084,0.0128,0.0149,0.0319,0.0266,0.0085,0.0216,0.0002,0.0076,-0.0,0.0211,0.0105,0.0,0,0
10/06/2024 17:00:00,0.0216,0.0062,0.0257,0.017,0.0085,0.0128,0.0149,0.0327,0.0266,0.0084,0.0215,0.0001,0.0076,-0.0,0.0211,0.0105,0.0,0,0
10/06/2024 18:00:00,0.1119,0.0061,0.0256,0.0171,0.0081,0.0126,0.0148,0.0581,0.0266,0.0084,0.0805,0.0002,0.0077,-0.0,0.0212,0.0700,0.0,0,0
10/06/2024 19:00:00,0.2321,0.0059,0.0256,0.0172,0.0078,0.0125,0.0146,0.0589,0.0266,0.0085,0.1938,0.0002,0.0078,-0.0,0.0211,0.1836,0.0,0,0
10/06/2024 20:00:00,0.2321,0.006,0.0255,0.0172,0.0079,0.0124,0.0146,0.0587,0.0265,0.0085,0.1939,0.0002,0.0078,-0.0,0.0212,0.1836,0.0,0,0
10/06/2024 21:00:00,0.2322,0.006,0.0256,0.0173,0.0079,0.0125,0.0146,0.0593,0.0266,0.0085,0.1937,0.0002,0.0078,-0.0,0.0216,0.1832,0.0,0,0
10/06/2024 22:00:00,0.2326,0.006,0.0257,0.0173,0.0078,0.0125,0.0146,0.0599,0.0266,0.0085,0.1938,0.0002,0.0078,-0.0,0.0217,0.1832,0.0,0,0
10/06/2024 23:00:00,0.2328,0.0061,0.0257,0.0174,0.008,0.0126,0.0147,0.0604,0.0268,0.0086,0.1938,0.0002,0.0079,-0.0,0.022,0.1832,0.0,0,0
10/07/2024 00:00:00,0.2331,0.0061,0.0257,0.0175,0.0081,0.0126,0.0147,0.0606,0.0268,0.0086,0.194,0.0002,0.0079,-0.0,0.0221,0.1833,0.0,0,0
10/07/2024 01:00:00,0.2311,0.0061,0.0257,0.0175,0.0081,0.0127,0.0148,0.0592,0.0271,0.0086,0.1936,0.0002,0.0081,-0.0,0.0196,0.1832,0.0,0,0
10/07/2024 02:00:00,0.2318,0.0061,0.0257,0.0176,0.0083,0.0128,0.0149,0.06,0.0272,0.0087,0.1936,0.0002,0.0082,-0.0,0.0193,0.1833,0.0,0,0
10/07/2024 03:00:00,0.2321,0.0062,0.0257,0.0176,0.0082,0.0127,0.0149,0.0602,0.0273,0.0087,0.1937,0.0002,0.0083,-0.0,0.0193,0.1836,0.0,0,0
10/07/2024 04:00:00,0.2322,0.0062,0.0257,0.0176,0.0082,0.0128,0.0149,0.0601,0.0273,0.0087,0.1938,0.0002,0.0082,-0.0,0.0192,0.1837,0.0,0,0
10/07/2024 05:00:00,0.2322,0.0061,0.0257,0.0175,0.0083,0.0127,0.015,0.0601,0.0273,0.0086,0.194,0.0002,0.0082,-0.0,0.0191,0.1839,0.0,0,0
10/07/2024 06:00:00,-0.285,0.2166,0.0545,0.0174,0.0082,0.0127,0.0152,0.0326,0.0271,0.0087,0.1608,0.0002,0.0081,-0.0,0.0189,0.1489,0.0,0,0
10/07/2024 07:00:00,0.0208,0.0061,0.0258,0.0171,0.0083,0.0128,0.0151,0.0324,0.0271,0.0085,0.019,0.0002,0.0078,-0.0,0.0186,0.0000,0.0,0,0
10/07/2024 08:00:00,0.0212,0.006,0.0259,0.0168,0.008,0.0127,0.015,0.0319,0.0267,0.0085,0.0188,0.0002,0.0078,-0.0,0.0183,0.0000,0.0,0,0
10/07/2024 09:00:00,0.021,0.006,0.0257,0.0167,0.008,0.0125,0.0148,0.0317,0.0265,0.0084,0.0182,0.0002,0.0075,-0.0,0.0178,0.0000,0.0,0,0
10/07/2024 10:00:00,0.0213,0.0061,0.0261,0.0168,0.0079,0.0126,0.0149,0.0319,0.0267,0.0084,0.0187,0.0002,0.0083,-0.0,0.0182,0.0000,0.0,0,0
10/07/2024 11:00:00,0.0239,0.0076,0.027,0.0189,0.0103,0.0127,0.015,0.0318,0.0267,0.0085,0.0193,0.0007,0.0083,-0.0,0.0182,0.0000,0.0007,0,0
10/07/2024 12:00:00,1.973,1.0456,0.7611,1.4626,1.541,0.0122,0.015,0.0321,0.0267,0.0087,0.5111,0.3342,0.0079,-0.0,0.018,0.0016,0.4944,0,0
10/07/2024 13:00:00,3.2352,1.7072,1.2352,2.4021,2.5384,0.012,0.0152,0.0326,0.027,0.009,0.821,0.5367,0.0079,-0.0,0.0201,0.0020,0.8034,0,0
10/07/2024 14:00:00,3.2694,1.6407,1.2855,2.3843,2.5225,0.0865,0.1043,0.0325,0.0323,0.009,0.8286,0.4272,0.0081,-0.0,0.032,0.0006,0.7953,0,0
10/07/2024 15:00:00,3.7463,2.3312,2.1314,2.3907,2.5176,1.0586,1.2708,0.0323,0.0312,0.0341,0.8173,0.528,0.0077,-0.0,0.0274,0.0049,0.7871,0,0
10/07/2024 16:00:00,3.1723,1.7054,1.2402,2.3881,2.5268,0.012,0.0152,0.0325,0.0662,0.018,0.7701,0.4953,0.0082,-0.0,0.0335,0.0050,0.7331,0,0
10/07/2024 17:00:00,3.5244,1.8212,1.5747,2.3716,2.5229,0.3315,0.4012,0.0326,0.027,0.0185,0.9818,0.4704,0.0644,-0.0,0.2662,0.0058,0.7109,0,0
10/07/2024 18:00:00,4.5406,3.4371,3.8155,2.3334,2.4693,2.6549,3.2613,0.0371,0.0268,0.0087,0.8759,0.6641,0.3581,-0.0,0.0358,0.0058,0.7794,0,0
10/07/2024 19:00:00,2.868,1.8782,2.0852,1.4321,1.5158,1.3647,1.7122,0.0585,0.0269,0.0087,0.7264,0.3259,0.1971,-0.0,0.0359,0.0058,0.5026,0,0
10/07/2024 20:00:00,0.2238,0.0061,0.0259,0.0173,0.0082,0.0127,0.0147,0.0584,0.0267,0.0085,0.1854,0.0002,0.0087,-0.0,0.0,0.1570,0.0,0,0
10/07/2024 21:00:00,0.2236,0.0062,0.0259,0.0173,0.008,0.0128,0.0147,0.0588,0.0268,0.0085,0.1854,0.0002,0.0086,-0.0,0.0,0.1567,0.0,0,0
10/07/2024 22:00:00,0.2239,0.0062,0.0261,0.0172,0.0079,0.0126,0.0147,0.0591,0.0266,0.0085,0.1856,0.0002,0.0084,-0.0,0.0,0.1603,0.0,0,0
10/07/2024 23:00:00,0.2244,0.0063,0.0261,0.0173,0.0082,0.0127,0.0148,0.0597,0.0269,0.0086,0.1858,0.0002,0.0084,-0.0,0.0,0.1560,0.0,0,0
10/08/2024 00:00:00,0.2246,0.0062,0.0261,0.0173,0.0081,0.0127,0.0148,0.0599,0.0269,0.0086,0.1859,0.0002,0.0084,-0.0,0.0,0.1506,0.0,0,0
10/08/2024 01:00:00,0.2247,0.0061,0.0262,0.0173,0.008,0.0127,0.0147,0.0597,0.0269,0.0086,0.1862,0.0002,0.0083,-0.0,0.0,0.1620,0.0,0,0
10/08/2024 02:00:00,0.2245,0.0061,0.0262,0.0173,0.0081,0.0127,0.0147,0.0595,0.0269,0.0086,0.1862,0.0002,0.0083,-0.0,0.0,0.1815,0.0,0,0
10/08/2024 03:00:00,0.2246,0.0062,0.0262,0.0174,0.0081,0.0128,0.0149,0.0597,0.027,0.0087,0.1862,0.0002,0.0084,-0.0,0.0,0.1813,0.0,0,0
10/08/2024 04:00:00,0.2248,0.0061,0.0262,0.0174,0.0081,0.0128,0.0149,0.0598,0.0272,0.0086,0.1863,0.0002,0.0084,-0.0,0.0,0.1815,0.0,0,0
10/08/2024 05:00:00,0.2158,0.0061,0.0262,0.0174,0.0083,0.0128,0.015,0.0516,0.0272,0.0086,0.1864,0.0002,0.0085,-0.0,0.0,0.1814,0.0,0,0
10/08/2024 06:00:00,0.1501,0.006,0.0261,0.0173,0.0084,0.0129,0.0151,0.0325,0.0271,0.0086,0.1408,0.0002,0.0084,-0.0,0.0,0.1369,0.0,0,0
10/08/2024 07:00:00,0.0126,0.006,0.0261,0.017,0.0084,0.0129,0.0151,0.0324,0.027,0.0085,0.0002,0.0002,0.0083,-0.0,0.0,0.0000,0.0,0,0
10/08/2024 08:00:00,0.0128,0.0056,0.0261,0.0168,0.0083,0.0129,0.0149,0.032,0.0268,0.0084,0.0004,0.0002,0.0084,-0.0,0.0,0.0022,0.0,0,0
10/08/2024 09:00:00,0.0128,0.0055,0.026,0.0167,0.0083,0.0128,0.015,0.0319,0.0268,0.0084,0.0003,0.0002,0.0083,-0.0,0.0,0.0021,0.0,0,0
10/08/2024 10:00:00,1.1768,0.6076,0.4494,0.8471,0.8864,0.0125,0.015,0.032,0.0269,0.0087,0.3354,0.1971,0.0083,-0.0,0.0383,0.0040,0.2946,0,0
10/08/2024 11:00:00,3.2392,1.2465,1.2214,2.3693,2.4949,0.0109,0.015,0.0323,0.0269,0.0091,0.8721,0.0894,0.0089,-0.0,0.0628,0.0002,0.8035,0,0
10/08/2024 12:00:00,3.3127,1.7274,1.2653,2.4564,2.5917,0.0117,0.015,0.0322,0.027,0.0089,0.8545,0.5301,0.008,-0.0,0.0562,0.0002,0.7923,0,0
10/08/2024 13:00:00,3.3832,1.7483,1.3081,2.5275,2.6798,0.0116,0.015,0.0321,0.0279,0.009,0.8467,0.5147,0.0078,-0.0,0.0552,0.0002,0.7857,0,0
10/08/2024 14:00:00,4.4375,2.7996,2.903,2.5281,2.6843,1.8707,2.2401,0.032,0.0293,0.009,0.9707,0.4417,0.008,-0.0,0.1839,0.0002,0.7819,0,0
10/08/2024 15:00:00,4.0223,2.4687,2.4773,2.5338,2.6937,1.3533,1.6301,0.0319,0.0264,0.0453,0.8097,0.4193,0.0078,-0.0,0.0292,0.0002,0.7752,0,0
10/08/2024 16:00:00,3.3012,1.3838,1.3284,2.389,2.6715,0.0109,0.015,0.032,0.0329,0.0357,0.8293,0.2087,0.0084,-0.0,0.0572,0.0002,0.7665,0,0
10/08/2024 17:00:00,3.555,2.0249,1.9428,2.4541,2.6132,0.777,0.9372,0.032,0.0269,0.0088,0.6982,0.3621,0.0169,-0.0,0.0294,0.0002,0.6655,0,0
10/08/2024 18:00:00,1.7968,1.8505,3.0788,0.2987,0.3126,2.663,3.2547,0.0515,0.0264,0.008,0.1639,0.078,0.7033,-0.0,0.0176,0.0002,0.1176,0,0
10/08/2024 19:00:00,0.325,0.1232,0.2424,0.0169,0.008,0.1981,0.2442,0.0587,0.0265,0.0084,0.1943,0.002,0.0714,-0.0,0.0182,0.0002,0.0,0,0
10/08/2024 20:00:00,0.2324,0.0058,0.0259,0.0171,0.0077,0.0127,0.0146,0.0587,0.0265,0.0085,0.194,0.0002,0.0083,-0.0,0.0183,0.0002,0.0,0,0
10/08/2024 21:00:00,0.2331,0.01,0.0259,0.0172,0.0079,0.0126,0.0146,0.0595,0.0265,0.0085,0.1944,0.0043,0.0082,-0.0,0.0186,0.0002,0.0,0,0
10/08/2024 22:00:00,0.2331,0.0059,0.026,0.0171,0.008,0.0126,0.0146,0.0596,0.0266,0.0085,0.1945,0.0002,0.0082,-0.0,0.0186,0.0002,0.0,0,0
10/08/2024 23:00:00,0.2326,0.006,0.026,0.0173,0.0081,0.0127,0.0147,0.0591,0.0268,0.0085,0.1948,0.0002,0.0083,-0.0,0.0189,0.0002,0.0,0,0
10/09/2024 00:00:00,0.2332,0.0061,0.0261,0.0174,0.0082,0.0127,0.0148,0.0598,0.027,0.0086,0.1949,0.0002,0.0084,-0.0,0.0191,0.0002,0.0,0,0
10/09/2024 01:00:00,0.2342,0.0061,0.0261,0.0174,0.0084,0.0129,0.0149,0.0606,0.0271,0.0086,0.1952,0.0002,0.0084,-0.0,0.0193,0.0002,0.0,0,0
10/09/2024 02:00:00,0.234,0.006,0.0261,0.0175,0.0083,0.0128,0.0149,0.0602,0.0273,0.0087,0.1955,0.0002,0.0084,-0.0,0.0193,0.0002,0.0,0,0
10/09/2024 03:00:00,0.2348,0.0059,0.0261,0.0175,0.0084,0.013,0.015,0.0608,0.0274,0.0087,0.1958,0.0003,0.0085,-0.0,0.0194,0.0002,0.0,0,0
10/09/2024 04:00:00,0.2352,0.006,0.0261,0.0175,0.0085,0.0129,0.015,0.0611,0.0275,0.0087,0.196,0.0003,0.0085,-0.0,0.0194,0.0002,0.0,0,0
10/09/2024 05:00:00,0.2231,0.0059,0.026,0.0176,0.0086,0.013,0.0151,0.0505,0.0275,0.0087,0.1957,0.0002,0.0086,-0.0,0.0193,0.0002,0.0,0,0
10/09/2024 06:00:00,0.1556,0.0059,0.026,0.0175,0.0087,0.013,0.0152,0.0328,0.0275,0.0087,0.1493,0.0002,0.0086,-0.0,0.0193,0.0002,0.0,0,0
10/09/2024 07:00:00,0.8483,1.0557,1.4192,0.0169,0.0083,1.7042,2.1057,0.0326,0.0273,0.0085,0.0193,0.0003,0.0087,-0.0,0.019,0.0002,0.0,0,0
10/09/2024 08:00:00,0.643,1.6937,1.8548,0.0163,0.0067,1.2995,3.1248,0.0324,0.0272,0.0085,0.0191,0.1277,0.0628,-0.0,0.0188,0.0002,0.0,0,0
10/09/2024 09:00:00,1.3463,1.838,2.3285,0.0264,0.0185,2.7496,3.2754,0.0322,0.0272,0.0084,0.0219,0.1911,0.0439,-0.0,0.0185,0.0000,0.0031,0,0
10/09/2024 10:00:00,2.3095,0.4526,1.8169,0.655,0.6889,2.9592,0.0156,0.0319,0.0272,0.0085,0.2408,0.1357,0.0185,-0.0,0.0337,0.0003,0.2054,0,0
10/09/2024 11:00:00,4.9523,1.7635,2.8622,2.5908,2.7507,3.0194,0.0712,0.0322,0.0273,0.0089,0.8962,0.4721,0.0182,-0.0,0.0846,0.0025,0.8055,0,0
10/09/2024 12:00:00,4.9586,3.1785,3.5559,2.6103,2.7719,3.0332,2.3398,0.0323,0.0271,0.0089,0.867,0.7352,0.0346,-0.0,0.0681,0.0025,0.7935,0,0
10/09/2024 13:00:00,4.8532,3.5546,3.8432,2.5865,2.7476,2.9752,3.541,0.032,0.0277,0.0088,0.8077,0.5153,0.0093,-0.0,0.0275,0.0025,0.7766,0,0
10/09/2024 14:00:00,4.5817,3.2131,3.405,2.5918,2.7532,2.4182,2.9826,0.0321,0.0343,0.0089,0.81,0.4443,0.0077,-0.0,0.0261,0.0025,0.7802,0,0
10/09/2024 15:00:00,2.4235,0.6526,1.3481,0.273,2.7594,0.0124,0.0148,0.0316,0.0268,0.0123,1.012,0.5251,0.0079,-0.0,0.2156,0.0025,0.7927,0,0
10/09/2024 16:00:00,2.0916,0.5336,1.3223,0.0181,2.703,0.0126,0.0148,0.0314,0.0266,0.0147,0.8317,0.5309,0.0074,-0.0,0.0325,0.0025,0.7967,0,0
10/09/2024 17:00:00,2.0608,0.5279,1.287,0.018,2.6435,0.0125,0.0146,0.0311,0.0264,0.0089,0.8286,0.5252,0.0079,-0.0,0.0353,0.0025,0.7874,0,0
10/09/2024 18:00:00,2.2333,0.4493,1.5518,0.0185,2.1801,0.9923,0.015,0.0395,0.0268,0.0088,0.7222,0.4461,0.0085,-0.0,0.0277,0.0025,0.6763,0,0
10/09/2024 19:00:00,0.2297,0.0056,0.0251,0.0171,0.008,0.0126,0.0145,0.0577,0.0266,0.0085,0.1922,0.0003,0.0084,-0.0,0.0184,0.0025,0.0,0,0
10/09/2024 20:00:00,0.2305,0.0053,0.025,0.0172,0.0082,0.0127,0.0147,0.0591,0.0268,0.0085,0.1921,0.0002,0.0087,-0.0,0.0187,0.0025,0.0,0,0
10/09/2024 21:00:00,0.2309,0.0054,0.0248,0.0172,0.0081,0.0127,0.0147,0.0597,0.0268,0.0085,0.1923,0.0002,0.0084,-0.0,0.0188,0.0025,0.0,0,0
10/09/2024 22:00:00,0.2312,0.0053,0.0248,0.017,0.0078,0.0125,0.0145,0.0599,0.0265,0.0085,0.1924,0.0002,0.008,-0.0,0.0183,0.0025,0.0,0,0
10/09/2024 23:00:00,0.2312,0.0054,0.0249,0.0172,0.008,0.0126,0.0146,0.0598,0.0267,0.0085,0.1926,0.0002,0.0079,-0.0,0.0184,0.0025,0.0,0,0
10/10/2024 00:00:00,0.232,0.0055,0.0249,0.0173,0.0082,0.0127,0.0148,0.0605,0.0269,0.0086,0.193,0.0002,0.0083,-0.0,0.0188,0.0025,0.0,0,0
10/10/2024 01:00:00,0.2318,0.0056,0.0249,0.0173,0.0083,0.0128,0.0148,0.0604,0.027,0.0086,0.1929,0.0002,0.0082,-0.0,0.0189,0.0025,0.0,0,0
10/10/2024 02:00:00,0.2318,0.0055,0.0249,0.0174,0.0083,0.0128,0.0148,0.0604,0.0271,0.0086,0.193,0.0002,0.0083,-0.0,0.019,0.0025,0.0,0,0
10/10/2024 03:00:00,0.2324,0.0054,0.0249,0.0174,0.0082,0.0129,0.0149,0.0609,0.0273,0.0086,0.1933,0.0002,0.0083,-0.0,0.0191,0.0025,0.0,0,0
10/10/2024 04:00:00,0.232,0.0055,0.0249,0.0175,0.0084,0.0128,0.0149,0.0606,0.0273,0.0086,0.1932,0.0002,0.0082,-0.0,0.0191,0.0025,0.0,0,0
10/10/2024 05:00:00,0.2227,0.0055,0.025,0.0173,0.0083,0.0128,0.0149,0.052,0.0271,0.0086,0.1933,0.0002,0.0082,-0.0,0.0187,0.0025,0.0,0,0
10/10/2024 06:00:00,0.161,0.0054,0.025,0.0172,0.0081,0.0128,0.015,0.0323,0.027,0.0087,0.1544,0.0002,0.0079,-0.0,0.0185,0.0025,0.0,0,0
10/10/2024 07:00:00,1.045,1.6338,2.2019,0.0158,0.0089,2.0772,2.5335,0.0324,0.0271,0.0082,0.018,0.3637,0.4589,-0.0,0.0185,0.0025,0.0,0,0
10/10/2024 08:00:00,1.3709,2.1757,3.0846,0.0149,0.0091,2.7406,3.3253,0.0321,0.0269,0.0079,0.0169,0.5081,0.7883,-0.0,0.0179,0.0025,0.0,0,0
10/10/2024 09:00:00,1.3871,2.1315,2.864,0.0155,0.0087,2.8156,3.4332,0.0319,0.0268,0.0081,0.0174,0.4094,0.481,-0.0,0.0179,0.0025,0.0,0,0
10/10/2024 10:00:00,2.2385,2.3784,2.7758,0.7002,0.7355,2.8571,3.4799,0.0317,0.0267,0.0084,0.1857,0.2982,0.0211,-0.0,0.0366,0.0025,0.1475,0,0
10/10/2024 11:00:00,4.6437,2.3056,3.1311,2.6122,2.7566,2.9266,1.0022,0.0318,0.0267,0.0086,0.6342,0.5347,0.0542,-0.0,0.0894,0.0025,0.5399,0,0
10/10/2024 12:00:00,4.7504,1.801,2.9009,2.628,2.7736,3.0662,0.0157,0.0317,0.0267,0.0085,0.6447,0.5195,0.0306,-0.0,0.1059,0.0025,0.5339,0,0
10/10/2024 13:00:00,3.3147,1.7956,1.4484,2.6375,2.7834,0.1847,0.0149,0.0316,0.0262,0.0087,0.5826,0.5093,0.0073,-0.0,0.0544,0.0025,0.5257,0,0
10/10/2024 14:00:00,1.3746,1.095,1.2352,0.7323,0.7653,0.9888,1.2017,0.0313,0.0257,0.0084,0.1648,0.1422,0.0078,-0.0,0.019,0.0025,0.1465,0,0
10/10/2024 15:00:00,0.2992,0.3511,0.5091,0.0164,0.0078,0.5735,0.7013,0.0313,0.026,0.0083,0.0193,0.0002,0.008,-0.0,0.0188,0.0025,0.0,0,0
10/10/2024 16:00:00,3.235,1.6941,1.2194,2.2989,2.4183,0.0114,0.0148,0.0315,0.033,0.0439,0.9241,0.5585,0.0075,-0.0,0.2063,0.0025,0.7138,0,0
10/10/2024 17:00:00,3.474,1.9536,1.3268,2.5526,2.68,0.0116,0.0149,0.0316,0.0327,0.0291,0.9083,0.6963,0.0077,-0.0,0.112,0.0025,0.7901,0,0
10/10/2024 18:00:00,3.3416,1.7285,1.597,2.4824,2.6063,0.0108,0.0148,0.0389,0.026,0.0087,0.8393,0.5168,0.3436,-0.0,0.0298,0.0025,0.7844,0,0
10/10/2024 19:00:00,3.4837,1.6263,1.2332,2.4008,2.521,0.011,0.0144,0.0568,0.0264,0.0129,1.0494,0.4551,0.0084,-0.0,0.0786,0.0025,0.7831,0,0
10/10/2024 20:00:00,3.3922,1.6718,1.2653,2.3778,2.4935,0.0111,0.0148,0.0583,0.0262,0.0568,0.9795,0.5121,0.0082,-0.0,0.0211,0.0025,0.7793,0,0
10/10/2024 21:00:00,0.9257,0.3728,0.2835,0.5347,0.5536,0.0121,0.0144,0.058,0.0263,0.0085,0.3665,0.1139,0.0081,-0.0,0.0209,0.0025,0.1733,0,0
10/10/2024 22:00:00,0.2308,0.0061,0.0251,0.017,0.0076,0.0123,0.0144,0.0589,0.026,0.0084,0.1925,0.0002,0.0078,-0.0,0.0209,0.0025,0.0,0,0
10/10/2024 23:00:00,0.2316,0.0061,0.0252,0.0169,0.0075,0.0123,0.0144,0.0591,0.026,0.0084,0.193,0.0002,0.0077,-0.0,0.0207,0.0025,0.0,0,0
10/11/2024 00:00:00,0.2315,0.0062,0.0252,0.0171,0.0077,0.0125,0.0145,0.0592,0.0261,0.0085,0.193,0.0002,0.0078,-0.0,0.0209,0.0025,0.0,0,0
10/11/2024 01:00:00,0.2316,0.0062,0.0253,0.0171,0.0076,0.0124,0.0145,0.0595,0.0263,0.0085,0.193,0.0002,0.0078,-0.0,0.0211,0.1528,0.0,0,0
10/11/2024 02:00:00,0.2312,0.0061,0.0253,0.0172,0.0077,0.0125,0.0146,0.0594,0.0265,0.0085,0.1929,0.0002,0.0081,-0.0,0.0213,0.1552,0.0,0,0
10/11/2024 03:00:00,0.2317,0.0062,0.0253,0.0173,0.008,0.0126,0.0147,0.0593,0.0266,0.0085,0.1935,0.0002,0.0083,-0.0,0.0215,0.1641,0.0,0,0
10/11/2024 04:00:00,0.232,0.0063,0.0252,0.0173,0.0078,0.0127,0.0147,0.0595,0.0268,0.0086,0.1938,0.0002,0.0084,-0.0,0.0217,0.1680,0.0,0,0
10/11/2024 05:00:00,0.2224,0.0063,0.0253,0.0173,0.0081,0.0126,0.0148,0.0507,0.0268,0.0086,0.1941,0.0002,0.0084,-0.0,0.0216,0.1721,0.0,0,0
10/11/2024 06:00:00,0.1513,0.0062,0.0253,0.0172,0.0081,0.0127,0.015,0.0322,0.0268,0.0086,0.1458,0.0002,0.0083,-0.0,0.0214,0.1272,0.0,0,0
10/11/2024 07:00:00,0.9485,1.1431,1.5683,0.0165,0.0077,1.8822,2.2787,0.0319,0.0265,0.0084,0.021,0.0001,0.0078,-0.0,0.0207,0.0000,0.0,0,0
10/11/2024 08:00:00,1.4912,1.6828,2.3021,0.1152,0.112,2.7104,3.1786,0.0319,0.0266,0.0084,0.0524,0.0401,0.0176,-0.0,0.0208,0.0001,0.0314,0,0
10/11/2024 09:00:00,3.0064,1.5502,2.5763,1.2182,1.278,2.8232,1.9178,0.0318,0.0266,0.0086,0.3995,0.0006,0.0166,-0.0,0.02,0.0008,0.3821,0,0
10/11/2024 10:00:00,2.9316,-0.3813,1.7017,0.4091,0.422,2.9666,0.015,0.0312,0.0267,0.0089,0.7349,0.0003,0.009,-0.0,0.0193,0.0008,0.7206,0,0
10/11/2024 11:00:00,4.9512,1.6848,2.881,2.6229,2.7606,3.0433,0.0152,0.0309,0.0246,0.0087,0.848,0.4029,0.0236,-0.0,0.0467,0.0008,0.7972,0,0
10/11/2024 12:00:00,4.9341,1.4723,2.9036,2.6583,2.7874,3.0734,0.015,0.0303,0.0243,0.0091,0.807,0.2394,0.0144,-0.0735,0.0237,0.0008,0.7938,0,0
10/11/2024 13:00:00,3.5524,1.9054,1.4637,2.6737,2.8211,0.1412,0.0149,0.0313,0.0245,0.0165,0.8088,0.5995,0.0072,-0.0028,0.0397,0.0008,0.7649,0,0
