Consumo_T,Consumo_Consumo_T_Pred,Consumo_UTEM CIER DAVID-Mains_A (kWatts)_Pred,Consumo_UTEM CIER DAVID-Mains_B (kWatts)_Pred,Consumo_UTEM CIER DAVID-Mains_C (kWatts)_Pred,Consumo_UTEM CIER DAVID-Air Conditioner-AC fotovoltaica 1 (kWatts)_Pred,Consumo_UTEM CIER DAVID-Air Conditioner-AC fotovoltaica 2 (kWatts)_Pred,Consumo_UTEM CIER DAVID-Air Conditioner-AC Aula Magna  (kWatts)_Pred,Consumo_UTEM CIER DAVID-Air Conditioner-AC Aula Magna (kWatts)_Pred,Consumo_UTEM CIER DAVID-Sub Panel-Tab Secundario L1 (kWatts)_Pred,Consumo_UTEM CIER DAVID-Sub Panel-Tab Secundario L2 (kWatts)_Pred,Consumo_UTEM CIER DAVID-Sub Panel-Tab Secundario L3 (kWatts)_Pred,Consumo_UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L1 (kWatts)_Pred,Consumo_UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L2 (kWatts)_Pred,Consumo_UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L3 (kWatts)_Pred,Consumo_UTEM CIER DAVID-Solar_Generation-Inversor (kWatts)_Pred,Consumo_UTEM CIER DAVID-Room_Multi-use Circuit-Contactos David (kWatts)_Pred,Consumo_UTEM CIER DAVID-Lights-Alumbrado (kWatts)_Pred,Consumo_UTEM CIER DAVID-Lights-Alumbrado Fotovoltaico (kWatts)_Pred,Consumo_UTEM CIER DAVID-Other-Circuit_15 (kWatts)_Pred,Consumo_UTEM CIER DAVID-Other-Circuit_16 (kWatts)_Pred
3.864396508802233,1.9318013263394052,0.436129602655572,0.2116819133040701,0.19309367809135203,0.19403908394236705,0.20152401310602303,0.12328672051224952,0.09546768293171512,0.024819064952704212,0.03666588006803002,0.023374256979205994,0.19591565607267616,0.07415155262225458,0.0037714522814018435,-0.0006773967689896518,0.010110604477690128,0.00035344651234820443,0.1088879707221563,0.0,0.0
4.6365979663406405,2.3185904699485014,0.6439261821584861,0.8554170299762882,0.1991019123430218,0.061600872456049165,0.06089482670444976,0.03233759299844368,0.23885771927922822,0.023525225205370075,0.011947968297529733,0.0038212172681828067,0.08495220213050304,0.0325503534331176,0.0038770232838349823,-0.003070327396863017,0.009212975262576634,0.04447739447477777,0.014577328517141263,0.0,0.0
4.71165805305131,2.3561701519957112,0.718894628090037,0.8284935830778237,0.16283256138124078,0.10610354598622944,0.10763585554996759,0.028355992083715684,0.12151279959842708,0.025982640428602502,0.012540493601890561,0.004033896344159164,0.11309085756013708,0.039275513554760784,0.0035550182980873765,-0.003086659539638495,0.0116183027202816,0.04476207342779879,0.029886798892079063,0.0,0.0
3.4654447031063116,1.733576374805484,0.17929382324882212,0.17832123338802022,0.2614347075704251,0.01917931494810993,0.01568123177889756,0.29448165159889683,0.3501028923460182,0.03566228284143893,0.12886938395378603,0.11941547665464856,0.14140111348278905,0.015435261299209758,0.0031490112908531226,-0.019993325038573723,0.0021013046967339227,3.240329672533617e-05,0.007300560944026501,0.0,0.0
1.4025289003945678,0.7014643496013364,0.1179391968215478,0.16500442726949138,0.03576734664951113,0.03296071932722789,0.030209918214630295,0.014647153146915321,0.01793777837508473,0.023516306599857366,0.013000579156726715,0.004045718516934634,0.07669418179584606,0.14332854107342508,0.007626837046986579,0.0,0.009683844519772005,0.0019918976785169794,0.006710104600757517,0.0,0.0
3.181058484067318,1.58993621787501,0.3316545534674878,0.0899410637659836,0.11113613932024452,0.15572880608883788,0.159470281823993,0.04081910814636674,0.033019401822746805,0.059655836874779794,0.08385906503113155,0.11135511775581235,0.2885163109128054,0.04121479708691596,0.0029679216802074144,-0.050478094163610016,0.001603635101402392,0.0003213381228913649,0.13033698335431096,0.0,0.0
0.6647203960246155,0.3317773327706604,0.09228122031230848,0.00837701755287544,0.01273059918869578,0.008618949241936902,0.0038944379177170145,0.006159894784022155,0.007493819488234519,0.016480868865307946,0.013437563201069272,0.0043074490109621675,0.08762871335236556,0.012825292817609493,0.0042262934116376275,-0.018620914770764312,0.00019520747202998918,0.07290665140794697,0.0,0.0,0.0
4.745447020936102,2.37306034296382,0.7225323483864663,0.8233860304409905,0.1726814522048568,0.09789458344242674,0.09874671938321941,0.05614042507865386,0.12195548381194776,0.026063796881684708,0.01260608183798017,0.004044503624588253,0.11509164192425299,0.04161691169012317,0.003741857113463074,-0.009293560472857494,0.011552851869861793,0.044927422114972596,0.02869812863965148,0.0,0.0
4.812207086233756,2.406696384725025,0.619695879708062,0.5263571529747021,0.21956487812970013,0.22871257949498267,0.2369697656128623,0.06323209504046529,0.11584365567562559,0.02540348841946506,0.012138970645954044,0.003968480722673081,0.16297782089484722,0.08898136597017721,0.003387666332273022,-0.00926396447017738,0.014669196579629567,0.018549477705486057,0.07432219207200393,0.0,0.0
3.2342223925719,1.6174773259628714,0.09990109756020546,-0.020749016755721904,0.06401538403143933,0.05601108356207487,0.05441993353755586,0.04458323286694422,0.03730218240872482,0.16208758502366996,0.25908367008236266,0.3756775781074105,0.4831715494870426,0.0765653984116824,0.0035867194324328364,-0.14340170774610686,0.0005175366861757675,0.00010761159335376208,0.06386522831978293,0.0,0.0
2.514892628000205,1.257117335915141,0.0712129754644412,0.06370456430715132,0.0912078424169837,0.35214453400597545,0.3962133932482505,0.09444334315079865,0.115178854673954,0.016485936476562824,0.014178777910023085,0.0042810270763035665,0.02812724579603362,0.02809477918471908,0.006393385974956039,-0.03661320632837231,0.0013646122568143875,0.005265678522577439,0.006091547947891137,0.0,0.0
0.6742910565103067,0.33786082356538333,0.10915024194631533,0.011511638467147813,0.01295033458004013,0.008713515941780828,0.003925728974869486,0.006281029588604471,0.007389333304573556,0.025519009163595237,0.013415101068653889,0.0042987435926584,0.09428496678281158,0.01118103011571926,0.0037986181530410518,-0.006551311048973275,0.006025864943607735,0.02453638737047776,0.0,0.0,0.0
4.003850425746792,2.0013932007109987,0.40574843649709036,0.20763540601758776,0.3065975718394955,0.19453565621759397,0.20049201894199248,0.30287151079868074,0.15588746719833554,0.01652152161886175,0.018031606280371638,0.008774989835479865,0.0744110641661327,0.03857112876175273,0.00821333911250415,-0.0001644940112145236,0.009985725035139914,0.0011440484383568664,0.05320022828763292,0.0,0.0
3.3165855260408628,1.6591007989952058,0.04947969072539197,0.010365271336221182,0.11702751406396336,0.02136003880317717,0.017956078317755957,0.12470099221456649,0.14299671955222834,0.16089851378909045,0.2578364357504343,0.3740442103909875,0.4272182067317211,0.07150259293838575,0.0034144188863274153,-0.1408208741446489,0.00014044138359748116,7.619692088799519e-05,0.01928827938556896,0.0,0.0
2.1232576725035686,1.0615160474604715,0.06655261692462647,0.06797308089041947,0.03188596970787479,0.026740101605124026,0.024251518145541585,0.01949414476842002,0.023318359598620858,0.017203664698705556,0.013159174323079666,0.004075820595434656,0.3841735653124726,0.05038284947961145,0.2995593176697613,-0.0005075495609026372,0.009620305494829765,0.003721548109904331,0.02013713727957301,0.0,0.0
1.8583596474247452,0.928704178963088,0.1178552976095204,0.10221418318448672,0.11808739559440064,0.05141386684355947,0.04974702862478854,0.10497646144400491,0.1286218339529964,0.016374356713590502,0.014596153094002433,0.004403616923896472,0.10691078478436453,0.016146942320333247,0.07416623454973738,0.0,0.009981774547064321,0.0009715850622683448,0.013187953212642949,0.0,0.0
2.733406319867168,1.3669762194081307,0.16353941766651214,0.16747878202081004,0.24635643056036818,0.05177908802766746,0.053087107101938785,0.2781779818028755,0.33872114327306363,0.015313056825706144,0.014007012865175002,0.004093423226012635,0.03211189296227741,0.02137863112104261,0.007312858622104613,-0.04213559519244103,0.005268122122838226,0.0021578117608775974,0.007782935692208837,0.0,0.0
4.30531808053267,2.153459963295739,0.4330987538870694,0.27692075922316123,0.29633902579213034,0.3163077086236734,0.33695804931077245,0.0873674785451766,0.17613370304139309,0.016983560363073476,0.012981939320836678,0.004118890146230488,0.073913468703582,0.03911698095259453,0.022385424408741587,0.0,0.011992886707579014,5.1398798771715524e-05,0.047188089412145175,0.0,0.0
3.2428374726930804,1.6217858412923574,0.10016720664461835,-0.02080428643729878,0.0641859034316159,0.05616028170431445,0.05456489329316577,0.04470199035378004,0.037401545177000776,0.162519341830139,0.25977379781785026,0.37667827998943304,0.4844585857838247,0.07676934760309907,0.003596273467849068,-0.14378369050789347,0.0005189152617577357,0.00010789824108115392,0.06403534774638639,0.0,0.0
1.5872509712796865,0.7937952759179425,0.1528699051134847,0.12166193748268134,0.06915918188215357,0.09581368296390683,0.09710100198150257,0.018012175926455376,0.022102063564692218,0.019024743403125436,0.013608433531730421,0.0043064988718130555,0.06450178310226679,0.06808590151816278,0.01471361388736414,0.0,0.009950739328657645,0.00039669183156127504,0.022147340972185573,0.0,0.0
1.872847932086717,0.9359078512639027,0.08080523686017754,0.08053460933971818,0.09928875144513022,0.02426577472154057,0.02105718723398302,0.09948543702010872,0.12188343819880795,0.015613581207696674,0.01391045173012542,0.004180677597476642,0.19275777883462905,0.010958689266537362,0.15411670401904157,0.0,0.00971745047506864,0.0018850266634536862,0.006479286209318839,0.0,0.0
1.7367390914420868,0.8679582229099722,0.12376791120231126,0.12011400216544417,0.11641674166542827,0.04942118407901171,0.047635516668339574,0.10359812688326743,0.1271328104848496,0.017399935477113656,0.014437069406400042,0.004352177246878219,0.05946427304192528,0.035579165113220124,0.027771256946728873,0.0,0.0099310976831113,0.00041596761069416,0.011343632857391608,0.0,0.0
4.517528271635838,2.2593849663014143,0.21803067471283122,0.4967219371183934,0.41370228471169745,0.13190075834986442,0.13847779269263122,0.04867891586774009,0.6556667639702917,0.012527635958136787,0.01013191274701898,0.0032324947323479195,0.03212886878685496,0.06131146657534343,0.007795777039238956,0.0,0.005158648045368214,0.0029910889495949776,0.01968628507707207,0.0,0.0
1.5498298494763738,0.7750933034521168,0.15185485541150562,0.11980499595416053,0.06792400322101057,0.09366104910064076,0.09481406302900967,0.017900383041271593,0.02196316079070059,0.019179059444454732,0.01351224750322467,0.004280433976469152,0.05994219894588455,0.06734485964589713,0.010019521016069578,0.0,0.009785693575332518,0.001293057917340378,0.02145696345128499,0.0,0.0
1.8856411613510757,0.9423167590794804,0.08028871747716325,0.09049220006165787,0.09464495565196016,0.016362762444311226,0.012674398933852894,0.09825056585678585,0.12035689449614781,0.01609308402477925,0.013765768999901161,0.004125495677858553,0.19769375288298227,0.025448588618615695,0.15290279603313262,0.0,0.00964562794770116,0.0018497797729631323,0.008729013391782855,0.0,0.0
1.7941165498428433,0.8966283954797738,0.12911109864911663,0.1239445993337942,0.11925221228005468,0.0523504694286265,0.05064154634944794,0.10513373183793774,0.1289188050726312,0.017846221207206744,0.014827794764193776,0.004467249946284371,0.062052554424025325,0.037157157948799424,0.028504476741327698,0.0,0.010195267694318631,0.0004232577620160345,0.012661710923288183,0.0,0.0
0.4545146519698531,0.22766396179635104,0.06678587435047749,0.00497431286357964,0.011344289418380608,0.007649219713016145,0.00366880635214454,0.005607205815002775,0.006583909935850572,0.024835670264599454,0.012301097059516344,0.0037576210219865667,0.0526744388066134,0.004232146033883283,0.002240568707067319,-0.005394349657501228,0.005117881037792956,0.02047199845109225,0.0,0.0,0.0
4.729641397009567,2.365163125974389,0.7216384879417328,0.8316557576040606,0.16345405681362396,0.10650851946715202,0.10804667751344663,0.0284642205572546,0.12197658675061528,0.026081810350211877,0.012588357858445231,0.004049292823409604,0.11352250004504133,0.03942541939712875,0.003568587007045575,-0.003098440628070286,0.011662647180698179,0.044932920240889476,0.030000870112493597,0.0,0.0
1.2628434087316796,0.6315385024558724,0.09353121532510486,0.08266163206929755,0.09376103833579325,0.0350068555816888,0.03182763870110412,0.07962201098417063,0.10348021312590412,0.017351133994667173,0.013950208281675036,0.004520032263792713,0.029184384900650947,0.017769866891388944,0.005843387059547466,0.0,0.009579785481753592,0.0021875013992623555,0.011028001880005977,0.0,0.0
2.1984199700651965,1.0992726499893455,0.1375222263094623,0.17941176053135613,0.036421768075225014,0.027730238042553493,0.025082892290441444,0.020074669159919477,0.02394099752304535,0.022127692504784878,0.01359779827324738,0.004165727600918766,0.25210957579032217,0.16082414074186982,0.1358178389541196,-0.0005236999956742442,0.009707597545646311,0.001711350128314412,0.04942474660029919,0.0,0.0
1.9767070005849425,0.9882231755840598,0.057288817867192296,0.06204189053666808,0.029495985850766078,0.02120559367919961,0.018529928927618244,0.020231708511957384,0.02438606626441268,0.01635907200966858,0.012517585174064823,0.0038772173356248444,0.36282719479777203,0.0462316023606572,0.28446013041812235,-0.0004823617502850861,0.009489196255608323,0.003527699752084946,0.016496497009749787,0.0,0.0
4.22447307165895,2.1121511442356398,0.34955595045089904,0.24942487388787202,0.3812928285174675,0.1261913994906355,0.13133177485435654,0.2760318023085706,0.34906991341390065,0.023544746148781336,0.013109595504580275,0.004132059508620069,0.08312176611909666,0.017257541821355558,0.07908552392216282,0.0,0.010200323761156793,0.00010723595504769133,0.018864591758806386,0.0,0.0
0.7412542034446784,0.36999628871656803,0.10402899178031583,0.006284361562528324,0.012594947968481497,0.008549017164696405,0.0038899688839166904,0.0062630657818762755,0.007344735361651599,0.025385777181230636,0.013706593946275892,0.0043178708862375665,0.08963529294047462,0.0054015157994639,0.001398571225302201,-0.006738578201714096,0.0020256701327857085,0.08717011231458743,0.0,0.0,0.0
2.9213355780996264,1.4612794405578777,0.25620309873914004,0.13699814219657752,0.21311570266930752,0.025366950008581256,0.02172849591923305,0.2525474427190712,0.25755861087995147,0.020031402582677663,0.02249422757818275,0.015649825086184545,0.13688804983996347,0.016854943204120745,0.003462502912259594,-0.0292904646641622,0.0004619947107912024,0.003147461838198786,0.1068377513216702,0.0,0.0
4.9968639095845635,2.4989919312472755,0.6377573598194239,0.2762573874944176,0.33687202259408094,0.2160312563992911,0.22335025129920194,0.4317235730935933,0.0071042162685362896,0.023745805328870724,0.012881711387557324,0.004057764119555075,0.17856965763188487,0.11667586308429247,0.006851888925383192,-0.06972194997922253,0.01508657174320454,0.008315788035263387,0.07231281109195505,0.0,0.0
4.7745175245019364,2.387583051113024,0.728490468254423,0.8241597172594676,0.17545086545561017,0.09819749171965367,0.09906343880542734,0.06372704826102943,0.11674752070150655,0.02611054893690955,0.01263415285131965,0.004048315234423489,0.11543372212349803,0.042707279687427664,0.00406294101513837,-0.009323178699832155,0.01156747953366603,0.04506707375518242,0.02878958849406139,0.0,0.0
3.394908958630254,1.698289976834997,0.03795005310821176,0.010446241635830373,0.1152845309725786,0.01955195373645661,0.01606365068549642,0.12160373775783737,0.1445097902334874,0.1637509550374317,0.2843562328968239,0.39785423203494275,0.4422768682847185,0.07404849033603264,0.0037930376536185893,-0.14297905383536566,0.0007169335602277219,7.366101322536767e-05,0.0073176666837036445,0.0,0.0
1.4071983301039224,0.7037997299797087,0.11833185096891048,0.1655537753611068,0.03588642662784386,0.03307045522074492,0.030310495885143098,0.014695917811973155,0.017997498495818692,0.023594599275794936,0.013043861894455796,0.004059187899443149,0.07694951920166453,0.14380572378794768,0.007652229022499944,0.0,0.009716084875951955,0.001998529289598537,0.006732444505316233,0.0,0.0
4.86274896118173,2.431940561223737,0.6442995388147263,0.4910621633161717,0.23634493172464266,0.22043049480048485,0.22797305543848476,0.14431496198042626,0.07636172023435486,0.025644605889192266,0.012435222122118204,0.004030754834067504,0.16955042544585952,0.0929435205972666,0.003777547819363681,-0.024923592647322773,0.014926678866798077,0.01856834727827117,0.0730680234430886,0.0,0.0
4.065106906598103,2.032449601873492,0.32411556732790575,0.25351303486453985,0.36040528993378695,0.10848613785958985,0.11013979125457075,0.37008314700140144,0.36011988529664096,0.016294961089398714,0.012730640699493853,0.004170493938607219,0.04208348654877869,0.023973989520248765,0.00918873428632821,0.0,0.009755060765271991,0.0006983198975190893,0.02689876444052843,0.0,0.0
3.179175586629708,1.5889951201725963,0.331458244122022,0.08988782683263292,0.11107035682897627,0.1556366287926909,0.1593758899143424,0.04079494694514416,0.03299985733860894,0.05962052604256699,0.0838094280881271,0.11128920564921722,0.2883455354853031,0.041190401673812035,0.002966164940381762,-0.05044821572074826,0.0016026858952062734,0.0003211479199349499,0.13025983570889269,0.0,0.0
1.4553055788659957,0.7278602109826342,0.12237720809395594,0.17121348692017963,0.03711325955965958,0.03420101981988134,0.0313467070107921,0.015198320464707519,0.01861277078452973,0.024401217101100537,0.013489786463545055,0.004197957508440687,0.07958015738760028,0.14872194460748625,0.00791383229283823,0.0,0.010048244246896007,0.002066852100702148,0.006962603521046576,0.0,0.0
3.314446464740439,1.658030747195013,0.04944777835926825,0.010358586162385133,0.11695203612906509,0.02134626245638295,0.017944497385518475,0.12462056520176183,0.14290449254753326,0.16079474086315815,0.2576701418505114,0.3738029672543903,0.4269426685537724,0.0714564767058226,0.0034122167265320975,-0.14073005047078022,0.00014035080467941237,7.614777700691531e-05,0.019275839238417174,0.0,0.0
0.7624144443744594,0.3813559345745392,0.10911902767963269,0.003038020527143397,0.012802015539368966,0.0086055351024844,0.004029148843641344,0.006335427322786509,0.0073636190233602825,0.028015033597263997,0.013362955281346341,0.004273522976831214,0.09183995149795812,1.2786152532065386e-05,0.0018470999610610188,0.0,0.0005313341968453127,0.08988303209766457,0.0,0.0,0.0
1.262447260120429,0.6313403915111826,0.0935018749802898,0.08263570146656286,0.09373162589647631,0.0349958740798438,0.031817654506085445,0.07959703389765439,0.10344775182275419,0.01734569101766141,0.013945832160614239,0.0045186143488780625,0.029175229883117774,0.017764292559652756,0.005841554013856581,0.0,0.00957678034375435,0.002186815189368528,0.011024542442676356,0.0,0.0
0.12122182280753786,0.06057242642396034,0.010202580787852585,-0.030560992026358168,0.012700903617897587,0.008457892374840688,0.004030806178438499,0.006277680968842353,0.007453055284246869,0.020644923830797607,0.013823920771194046,0.0042132169618398635,0.03757528356562247,0.03596199078838288,0.0029046934530761437,-0.07543611985622975,0.0,0.002399559683133854,0.0,0.0,0.0
1.124880539872336,0.5620047879213387,0.11066396641429922,0.062106613571981335,0.06407825205641707,0.059748401668296224,0.058046691758921694,0.03117402118317578,0.0401675702157802,0.015845370512669515,0.012849005133155934,0.004372276662337017,0.04422504080541932,0.015790240194356264,0.007076366503055927,0.0,0.00839334727020827,0.0037626293623598166,0.02457595863856405,0.0,0.0
1.208925890747316,0.6045759292104868,0.08994253573671955,0.07878500941072508,0.08934587391936417,0.031241701426453876,0.02798520650502321,0.07702180998422477,0.10009987319971726,0.01702596945279711,0.013497657312255983,0.0043734285397806745,0.030041321099031387,0.0173032509619395,0.005601248684113067,0.0,0.00907678405012245,0.0021422236302092237,0.010866067624352252,0.0,0.0
